TransactionID,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag,DateTime,Profit,Year,Month,Day,AgeGroup
2406,262,59,Other,City_18,39.0,False,811,Food_Product,Food,2,68.48202291,136.9640458,Online Payment,True,13.69640458,False,Unknown,3.0042451088962716,Sunny,Black Friday,4,False,2019-12-27 23:24:16,123.26764122,2019,12,27,46-60
2407,185,50,Male,City_3,-1.0,True,978,Clothing_Product,Clothing,3,58.46582011,175.3974603,Credit Card,True,17.53974603,True,Express,2.0,Rainy,Black Friday,5,True,2022-12-05 03:42:19,157.85771427,2022,12,5,46-60
2408,497,52,Other,City_11,-1.0,True,678,Clothing_Product,Clothing,2,22.80888171,45.61776343,Credit Card,False,4.561776343,False,Express,2.0,Rainy,Black Friday,1,True,2023-12-24 07:24:20,41.055987087,2023,12,24,46-60
2409,12,68,Female,City_10,-1.0,True,129,Electronics_Product,Electronics,3,69.98373954,209.9512186,Credit Card,False,0.0,True,Express,1.0,Snowy,Christmas Market,1,False,2019-12-20 11:24:18,209.9512186,2019,12,20,60+
2410,410,21,Other,City_10,29.0,False,458,Electronics_Product,Electronics,4,31.37392394,125.4956957,Credit Card,False,12.54956957,False,Unknown,3.0042451088962716,Snowy,Black Friday,5,True,2019-11-25 13:43:58,112.94612613,2019,11,25,18-30
2411,116,31,Other,City_2,52.0,False,626,Toys_Product,Toys,2,31.45951065,62.9190213,Debit Card,False,6.29190213,True,Unknown,3.0042451088962716,Rainy,Black Friday,4,True,2018-11-25 09:47:24,56.62711917,2018,11,25,31-45
2412,170,33,Other,City_5,-1.0,True,873,Food_Product,Food,5,88.73674487,443.6837244,Cash,False,0.0,True,Standard,3.0,Rainy,None,3,False,2019-12-08 02:21:38,443.6837244,2019,12,8,31-45
2413,110,25,Male,City_9,-1.0,True,135,Clothing_Product,Clothing,2,64.17912181,128.3582436,Debit Card,True,0.0,True,Standard,5.0,Rainy,Christmas Market,2,True,2021-12-14 18:36:33,128.3582436,2021,12,14,18-30
2414,472,27,Other,City_11,-1.0,True,45,Toys_Product,Toys,2,28.73157255,57.4631451,Debit Card,True,5.74631451,False,Overnight,2.0,Sunny,Black Friday,1,False,2022-11-03 05:27:40,51.71683059,2022,11,3,18-30
2415,326,25,Female,City_15,28.0,False,578,Food_Product,Food,3,12.60581087,37.81743262,Debit Card,True,3.781743262,False,Unknown,3.0042451088962716,Sunny,Black Friday,2,True,2019-11-17 00:44:51,34.035689358,2019,11,17,18-30
2416,235,59,Male,City_20,78.0,False,459,Decorations_Product,Decorations,5,84.05387737,420.2693869,Debit Card,False,42.02693869,False,Unknown,3.0042451088962716,Sunny,Black Friday,5,False,2019-12-25 03:50:10,378.24244820999996,2019,12,25,46-60
2417,391,56,Male,City_19,-1.0,True,460,Decorations_Product,Decorations,4,85.49771659,341.9908663,Debit Card,False,0.0,False,Standard,4.0,Snowy,Christmas Market,4,False,2021-12-15 03:21:48,341.9908663,2021,12,15,46-60
2418,59,20,Other,City_1,-1.0,True,868,Decorations_Product,Decorations,4,30.70626111,122.8250444,Debit Card,False,0.0,False,Express,2.0,Sunny,None,5,False,2019-11-30 22:16:08,122.8250444,2019,11,30,18-30
2419,285,53,Other,City_6,69.0,False,178,Electronics_Product,Electronics,1,70.92886244,70.92886244,Credit Card,True,7.092886244,False,Unknown,3.0042451088962716,Snowy,Black Friday,5,False,2018-12-11 13:24:01,63.835976196000004,2018,12,11,46-60
2420,228,43,Female,City_15,39.0,False,289,Decorations_Product,Decorations,3,55.0320062,165.0960186,Cash,False,0.0,False,Unknown,3.0042451088962716,Sunny,None,4,True,2021-11-15 19:13:41,165.0960186,2021,11,15,31-45
2421,498,61,Female,City_5,-1.0,True,411,Decorations_Product,Decorations,3,85.18436203,255.5530861,Cash,False,25.55530861,True,Overnight,3.0,Sunny,Black Friday,5,False,2020-11-27 07:19:52,229.99777749,2020,11,27,60+
2422,484,47,Other,City_16,-1.0,True,68,Electronics_Product,Electronics,4,56.76876984,227.0750794,Debit Card,True,0.0,True,Express,4.0,Snowy,Christmas Market,5,False,2023-11-02 16:48:10,227.0750794,2023,11,2,46-60
2423,401,48,Female,City_19,-1.0,True,354,Clothing_Product,Clothing,4,91.32814762,365.3125905,Online Payment,True,0.0,True,Express,5.0,Rainy,None,4,True,2018-12-26 18:35:18,365.3125905,2018,12,26,46-60
2424,183,28,Female,City_9,71.0,False,959,Food_Product,Food,4,53.29130343,213.1652137,Online Payment,True,0.0,True,Unknown,3.0042451088962716,Snowy,None,4,False,2020-12-01 18:39:45,213.1652137,2020,12,1,18-30
2425,83,40,Other,City_9,78.0,False,43,Toys_Product,Toys,4,85.81062434,343.2424974,Debit Card,True,0.0,False,Unknown,3.0042451088962716,Snowy,None,4,False,2020-11-14 18:18:05,343.2424974,2020,11,14,31-45
2426,195,32,Female,City_7,-1.0,True,691,Food_Product,Food,4,59.33271438,237.3308575,Debit Card,True,23.73308575,False,Standard,3.0,Snowy,Black Friday,5,False,2021-11-27 22:33:51,213.59777175,2021,11,27,31-45
2427,325,55,Other,City_4,79.0,False,324,Toys_Product,Toys,5,40.70936045,203.5468022,Cash,True,20.35468022,True,Unknown,3.0042451088962716,Sunny,Black Friday,5,False,2022-12-02 02:44:49,183.19212198,2022,12,2,46-60
2428,302,53,Male,City_14,-1.0,True,135,Clothing_Product,Clothing,5,94.57235742,472.8617871,Cash,True,0.0,False,Overnight,3.0,Rainy,None,2,True,2020-12-09 03:37:24,472.8617871,2020,12,9,46-60
2429,316,36,Female,City_16,-1.0,True,967,Decorations_Product,Decorations,3,12.26794937,36.8038481,Credit Card,False,0.0,False,Overnight,1.0,Sunny,None,2,True,2020-12-11 13:16:30,36.8038481,2020,12,11,31-45
2430,416,49,Other,City_19,62.0,False,808,Food_Product,Food,1,36.389688,36.389688,Debit Card,False,0.0,False,Unknown,3.0042451088962716,Snowy,None,4,True,2021-11-13 19:57:33,36.389688,2021,11,13,46-60
2431,230,66,Female,City_5,-1.0,True,945,Decorations_Product,Decorations,4,55.94934886,223.7973954,Debit Card,False,0.0,True,Standard,4.0,Rainy,Christmas Market,5,False,2023-11-18 03:46:10,223.7973954,2023,11,18,60+
2432,404,64,Male,City_19,26.0,False,311,Decorations_Product,Decorations,4,27.96314158,111.8525663,Online Payment,True,0.0,True,Unknown,3.0042451088962716,Sunny,Christmas Market,5,True,2018-12-05 09:35:59,111.8525663,2018,12,5,60+
2433,423,57,Male,City_6,88.0,False,309,Electronics_Product,Electronics,5,37.48581484,187.4290742,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Sunny,Christmas Market,5,False,2020-11-11 17:08:52,187.4290742,2020,11,11,46-60
2434,177,21,Other,City_14,63.0,False,393,Toys_Product,Toys,1,29.03286381,29.03286381,Online Payment,False,2.903286381,True,Unknown,3.0042451088962716,Snowy,Black Friday,5,False,2021-11-22 09:08:06,26.129577428999998,2021,11,22,18-30
2435,484,56,Female,City_18,39.0,False,280,Food_Product,Food,1,91.2995314,91.2995314,Debit Card,True,9.12995314,True,Unknown,3.0042451088962716,Snowy,Black Friday,4,True,2019-12-11 20:10:31,82.16957826000001,2019,12,11,46-60
2436,227,53,Male,City_6,20.0,False,685,Electronics_Product,Electronics,5,70.06750727,350.3375363,Credit Card,True,35.03375363,True,Unknown,3.0042451088962716,Sunny,Black Friday,3,False,2021-12-06 02:06:05,315.30378267000003,2021,12,6,46-60
2437,92,44,Other,City_7,-1.0,True,503,Food_Product,Food,3,84.94650107,254.8395032,Cash,True,0.0,True,Standard,2.0,Rainy,None,1,True,2018-12-26 03:27:30,254.8395032,2018,12,26,31-45
2438,247,31,Male,City_6,8.0,False,628,Toys_Product,Toys,1,47.48244698,47.48244698,Cash,False,0.0,False,Unknown,3.0042451088962716,Snowy,None,2,False,2020-11-08 06:32:08,47.48244698,2020,11,8,31-45
2439,452,48,Other,City_8,26.0,False,607,Electronics_Product,Electronics,1,57.27960973,57.27960973,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,3,True,2018-12-27 14:09:41,57.27960973,2018,12,27,46-60
2440,17,24,Female,City_7,-1.0,True,931,Food_Product,Food,4,95.08859736,380.3543894,Debit Card,True,0.0,False,Overnight,2.0,Sunny,Christmas Market,3,True,2022-12-01 06:09:55,380.3543894,2022,12,1,18-30
2441,187,50,Other,City_7,-1.0,True,673,Food_Product,Food,1,25.93596746,25.93596746,Cash,False,0.0,True,Overnight,1.0,Rainy,None,4,False,2021-11-15 07:44:03,25.93596746,2021,11,15,46-60
2442,406,44,Male,City_4,54.0,False,282,Electronics_Product,Electronics,2,60.84876287,121.6975257,Online Payment,False,12.16975257,False,Unknown,3.0042451088962716,Snowy,Black Friday,2,True,2021-12-25 10:12:29,109.52777313,2021,12,25,31-45
2443,340,38,Female,City_13,-1.0,True,229,Electronics_Product,Electronics,3,76.52390368,229.571711,Cash,False,22.9571711,False,Express,3.0,Snowy,Black Friday,3,False,2021-12-05 00:37:05,206.61453989999998,2021,12,5,31-45
2444,376,64,Other,City_3,42.0,False,959,Food_Product,Food,2,50.27301158,100.5460232,Cash,False,10.05460232,False,Unknown,3.0042451088962716,Snowy,Black Friday,3,False,2021-11-11 18:03:15,90.49142087999999,2021,11,11,60+
2445,9,57,Other,City_10,-1.0,True,617,Decorations_Product,Decorations,2,69.35016453,138.7003291,Online Payment,True,13.87003291,False,Overnight,2.0,Snowy,Black Friday,4,True,2020-11-27 05:38:25,124.83029619,2020,11,27,46-60
2446,319,38,Female,City_3,58.0,False,26,Food_Product,Food,1,68.71006356,68.71006356,Cash,False,6.871006356,True,Unknown,3.0042451088962716,Rainy,Black Friday,2,False,2020-11-22 10:39:16,61.83905720399999,2020,11,22,31-45
2447,371,21,Male,City_16,70.0,False,698,Clothing_Product,Clothing,5,17.98621245,89.93106224,Debit Card,True,8.993106224,False,Unknown,3.0042451088962716,Sunny,Black Friday,1,False,2019-11-22 10:23:55,80.937956016,2019,11,22,18-30
2448,233,31,Other,City_17,26.0,False,753,Decorations_Product,Decorations,5,48.38777929,241.9388965,Cash,False,0.0,True,Unknown,3.0042451088962716,Rainy,None,5,True,2023-12-09 03:21:57,241.9388965,2023,12,9,31-45
2449,374,66,Female,City_19,-1.0,True,625,Decorations_Product,Decorations,5,25.0454673,125.2273365,Cash,True,0.0,True,Express,5.0,Sunny,None,5,False,2021-12-31 16:09:21,125.2273365,2021,12,31,60+
2450,266,70,Male,City_7,64.0,False,931,Decorations_Product,Decorations,2,47.1709211,94.3418422,Online Payment,True,9.43418422,True,Unknown,3.0042451088962716,Sunny,Black Friday,2,True,2020-11-02 07:49:22,84.90765798,2020,11,2,60+
2451,200,64,Female,City_5,-1.0,True,990,Clothing_Product,Clothing,4,21.36075672,85.44302687,Online Payment,False,8.544302687,False,Overnight,3.0,Snowy,Black Friday,3,False,2021-12-03 10:48:49,76.898724183,2021,12,3,60+
2452,445,50,Male,City_17,87.0,False,731,Decorations_Product,Decorations,3,49.64338348,148.9301504,Cash,True,14.89301504,True,Unknown,3.0042451088962716,Rainy,Black Friday,3,False,2019-12-22 00:15:52,134.03713536,2019,12,22,46-60
2453,491,47,Female,City_15,-1.0,True,588,Food_Product,Food,5,98.05863345,490.2931672,Cash,False,0.0,True,Overnight,1.0,Sunny,Christmas Market,2,False,2023-12-28 03:09:27,490.2931672,2023,12,28,46-60
2454,56,28,Female,City_5,20.0,False,627,Decorations_Product,Decorations,2,13.32568539,26.65137079,Credit Card,True,2.665137079,True,Unknown,3.0042451088962716,Snowy,Black Friday,4,True,2021-11-23 02:43:56,23.986233711,2021,11,23,18-30
2455,231,41,Female,City_1,-1.0,True,445,Clothing_Product,Clothing,1,77.17288402,77.17288402,Online Payment,False,7.717288402,True,Express,4.0,Sunny,Black Friday,2,True,2021-11-29 20:33:20,69.455595618,2021,11,29,31-45
2456,288,23,Other,City_16,57.0,False,521,Electronics_Product,Electronics,5,83.48085582,417.4042791,Credit Card,True,0.0,False,Unknown,3.0042451088962716,Sunny,Christmas Market,4,True,2019-12-12 19:20:04,417.4042791,2019,12,12,18-30
2457,129,56,Male,City_2,84.0,False,461,Decorations_Product,Decorations,4,43.93283761,175.7313504,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Snowy,None,3,False,2019-12-08 21:18:29,175.7313504,2019,12,8,46-60
2458,477,57,Other,City_2,-1.0,True,991,Electronics_Product,Electronics,5,79.21684288,396.0842144,Debit Card,True,0.0,False,Express,2.0,Rainy,Christmas Market,5,False,2020-12-16 04:03:43,396.0842144,2020,12,16,46-60
2459,258,54,Male,City_9,29.0,False,303,Electronics_Product,Electronics,3,81.24965452,243.7489636,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Sunny,None,4,False,2018-11-14 17:10:47,243.7489636,2018,11,14,46-60
2460,442,34,Female,City_14,57.0,False,459,Toys_Product,Toys,1,73.39071182,73.39071182,Credit Card,True,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,4,True,2021-11-12 23:51:22,73.39071182,2021,11,12,31-45
2461,316,25,Male,City_17,-1.0,True,963,Food_Product,Food,5,66.06034507,330.3017253,Cash,True,33.03017253,True,Overnight,3.0,Snowy,Black Friday,1,True,2019-11-08 08:57:50,297.27155276999997,2019,11,8,18-30
2462,392,33,Other,City_17,24.0,False,574,Food_Product,Food,1,86.98350999,86.98350999,Cash,True,0.0,False,Unknown,3.0042451088962716,Rainy,None,1,True,2020-12-04 21:30:03,86.98350999,2020,12,4,31-45
2463,44,20,Other,City_17,93.0,False,126,Decorations_Product,Decorations,5,65.01102257,325.0551128,Credit Card,False,32.50551128,True,Unknown,3.0042451088962716,Snowy,Black Friday,1,False,2020-11-11 21:45:55,292.54960152,2020,11,11,18-30
2464,311,60,Male,City_5,55.0,False,994,Food_Product,Food,3,45.47984084,136.4395225,Online Payment,False,0.0,False,Unknown,3.0042451088962716,Rainy,Christmas Market,3,False,2021-11-10 12:30:06,136.4395225,2021,11,10,60+
2465,358,41,Female,City_14,-1.0,True,552,Electronics_Product,Electronics,2,18.32193759,36.64387518,Debit Card,True,0.0,True,Express,4.0,Rainy,Christmas Market,2,False,2023-12-13 08:03:55,36.64387518,2023,12,13,31-45
2466,205,68,Female,City_2,59.0,False,861,Clothing_Product,Clothing,5,97.44419192,487.2209596,Cash,False,0.0,True,Unknown,3.0042451088962716,Sunny,None,4,True,2018-11-21 14:22:52,487.2209596,2018,11,21,60+
2467,125,22,Male,City_14,-1.0,True,840,Electronics_Product,Electronics,5,74.29497034,371.4748517,Online Payment,True,0.0,False,Standard,3.0,Rainy,None,2,False,2022-12-05 12:00:01,371.4748517,2022,12,5,18-30
2468,3,70,Other,City_18,-1.0,True,850,Food_Product,Food,4,88.14304559,352.5721824,Debit Card,False,0.0,True,Express,3.0,Sunny,None,2,True,2022-11-30 02:39:29,352.5721824,2022,11,30,60+
2469,59,19,Male,City_14,15.0,False,353,Toys_Product,Toys,3,11.87181623,35.61544868,Credit Card,True,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,1,True,2021-12-18 11:24:01,35.61544868,2021,12,18,18-30
2470,116,29,Male,City_3,30.0,False,285,Toys_Product,Toys,4,49.64677774,198.587111,Debit Card,False,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,1,False,2023-12-01 16:38:58,198.587111,2023,12,1,18-30
2471,38,27,Other,City_2,54.0,False,134,Food_Product,Food,5,86.55094471,432.7547236,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,5,True,2019-12-18 21:33:50,432.7547236,2019,12,18,18-30
2472,239,26,Other,City_1,-1.0,True,287,Food_Product,Food,2,16.74011393,33.48022785,Online Payment,True,0.0,False,Overnight,1.0,Rainy,Christmas Market,5,True,2019-12-02 04:00:58,33.48022785,2019,12,2,18-30
2473,209,37,Female,City_18,-1.0,True,999,Clothing_Product,Clothing,2,55.28654076,110.5730815,Debit Card,True,0.0,False,Overnight,3.0,Snowy,Christmas Market,2,False,2021-12-01 10:30:22,110.5730815,2021,12,1,31-45
2474,280,58,Female,City_20,-1.0,True,45,Decorations_Product,Decorations,1,19.83381054,19.83381054,Debit Card,False,0.0,False,Overnight,5.0,Rainy,Christmas Market,5,True,2022-12-23 01:25:59,19.83381054,2022,12,23,46-60
2475,155,36,Other,City_3,-1.0,True,519,Electronics_Product,Electronics,2,68.70801872,137.4160374,Credit Card,True,0.0,True,Express,3.0,Snowy,Christmas Market,2,True,2023-12-18 20:52:37,137.4160374,2023,12,18,31-45
2476,326,39,Male,City_18,82.0,False,113,Food_Product,Food,5,14.94798691,74.73993453,Credit Card,False,7.473993453,False,Unknown,3.0042451088962716,Sunny,Black Friday,5,False,2019-11-29 23:41:00,67.265941077,2019,11,29,31-45
2477,438,36,Other,City_20,65.0,False,851,Decorations_Product,Decorations,1,55.80560249,55.80560249,Cash,True,0.0,False,Unknown,3.0042451088962716,Snowy,None,1,True,2019-12-18 20:52:24,55.80560249,2019,12,18,31-45
2478,248,34,Other,City_10,89.0,False,71,Decorations_Product,Decorations,2,21.61080881,43.22161763,Debit Card,True,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,2,False,2018-12-09 01:04:42,43.22161763,2018,12,9,31-45
2479,282,28,Female,City_8,-1.0,True,418,Decorations_Product,Decorations,2,61.11907935,122.2381587,Cash,False,0.0,True,Express,3.0,Sunny,None,3,False,2022-11-18 03:40:03,122.2381587,2022,11,18,18-30
2480,143,33,Female,City_9,30.0,False,551,Clothing_Product,Clothing,4,13.5729531,54.29181241,Credit Card,True,5.429181241,True,Unknown,3.0042451088962716,Snowy,Black Friday,3,False,2018-12-30 14:20:25,48.862631169,2018,12,30,31-45
2481,371,46,Other,City_4,3.0,False,460,Toys_Product,Toys,2,90.0998384,180.1996768,Debit Card,True,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,5,False,2019-11-01 23:05:12,180.1996768,2019,11,1,46-60
2482,345,40,Male,City_12,-1.0,True,946,Toys_Product,Toys,4,31.13870978,124.5548391,Debit Card,True,0.0,True,Overnight,2.0,Rainy,Christmas Market,1,False,2022-12-08 20:37:29,124.5548391,2022,12,8,31-45
2483,57,42,Other,City_16,96.0,False,549,Toys_Product,Toys,4,84.35712754,337.4285102,Credit Card,False,33.74285102,False,Unknown,3.0042451088962716,Sunny,Black Friday,2,True,2018-11-27 12:21:05,303.68565918,2018,11,27,31-45
2484,153,52,Male,City_12,15.0,False,506,Decorations_Product,Decorations,2,65.91038134,131.8207627,Cash,False,0.0,False,Unknown,3.0042451088962716,Rainy,Christmas Market,2,True,2018-12-24 11:42:47,131.8207627,2018,12,24,46-60
2485,364,54,Female,City_1,25.0,False,482,Toys_Product,Toys,1,19.23256035,19.23256035,Online Payment,False,1.923256035,False,Unknown,3.0042451088962716,Sunny,Black Friday,5,True,2023-11-25 15:22:34,17.309304315,2023,11,25,46-60
2486,419,59,Female,City_1,-1.0,True,830,Toys_Product,Toys,2,88.90083802,177.801676,Debit Card,True,17.7801676,True,Standard,1.0,Rainy,Black Friday,4,False,2021-11-16 05:08:14,160.0215084,2021,11,16,46-60
2487,440,23,Male,City_12,21.0,False,263,Decorations_Product,Decorations,1,91.02885569,91.02885569,Debit Card,True,0.0,False,Unknown,3.0042451088962716,Rainy,None,5,True,2020-12-27 14:14:15,91.02885569,2020,12,27,18-30
2488,266,32,Male,City_6,-1.0,True,739,Electronics_Product,Electronics,3,36.00404749,108.0121425,Debit Card,True,0.0,False,Overnight,3.0,Snowy,Christmas Market,5,True,2021-11-18 05:28:15,108.0121425,2021,11,18,31-45
2489,297,30,Male,City_10,-1.0,True,347,Toys_Product,Toys,2,60.93877172,121.8775434,Debit Card,True,12.18775434,True,Overnight,5.0,Rainy,Black Friday,1,False,2022-12-25 03:07:06,109.68978906,2022,12,25,31-45
2490,136,66,Male,City_12,38.0,False,893,Toys_Product,Toys,2,73.82932351,147.658647,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,5,True,2023-11-20 16:27:56,147.658647,2023,11,20,60+
2491,139,25,Female,City_6,-1.0,True,536,Toys_Product,Toys,3,54.46612946,163.3983884,Cash,False,0.0,False,Overnight,4.0,Rainy,None,3,True,2020-12-31 19:01:31,163.3983884,2020,12,31,18-30
2492,384,63,Other,City_2,-1.0,True,284,Clothing_Product,Clothing,1,79.02558013,79.02558013,Debit Card,False,0.0,True,Standard,1.0,Sunny,None,2,False,2023-12-24 11:41:32,79.02558013,2023,12,24,60+
2493,420,58,Other,City_6,-1.0,True,892,Electronics_Product,Electronics,3,25.0701675,75.2105025,Credit Card,False,0.0,False,Standard,3.0,Sunny,None,3,True,2021-11-21 15:55:34,75.2105025,2021,11,21,46-60
2494,88,64,Other,City_15,-1.0,True,11,Decorations_Product,Decorations,4,70.32401288,281.2960515,Debit Card,True,0.0,True,Standard,4.0,Rainy,None,3,False,2018-12-16 21:59:14,281.2960515,2018,12,16,60+
2495,71,40,Other,City_11,-1.0,True,127,Clothing_Product,Clothing,5,77.79616748,388.9808374,Online Payment,True,38.89808374,True,Standard,2.0,Rainy,Black Friday,2,True,2023-12-29 14:40:21,350.08275366,2023,12,29,31-45
2496,273,63,Male,City_10,-1.0,True,613,Clothing_Product,Clothing,5,57.79959452,288.9979726,Credit Card,True,0.0,False,Standard,2.0,Sunny,None,2,True,2021-11-10 01:42:22,288.9979726,2021,11,10,60+
2497,249,41,Male,City_19,73.0,False,61,Food_Product,Food,2,20.07705741,40.15411482,Debit Card,True,4.015411482,True,Unknown,3.0042451088962716,Snowy,Black Friday,3,True,2022-12-24 21:07:21,36.138703338,2022,12,24,31-45
2498,266,32,Other,City_12,22.0,False,916,Food_Product,Food,2,44.73858223,89.47716446,Online Payment,True,8.947716446,True,Unknown,3.0042451088962716,Sunny,Black Friday,4,False,2020-11-19 21:20:29,80.529448014,2020,11,19,31-45
2499,160,59,Other,City_5,-1.0,True,545,Food_Product,Food,3,48.40480126,145.2144038,Credit Card,True,0.0,False,Overnight,3.0,Snowy,None,1,False,2021-12-04 12:58:01,145.2144038,2021,12,4,46-60
2500,347,45,Male,City_10,-1.0,True,488,Decorations_Product,Decorations,2,10.95493086,21.90986172,Online Payment,False,2.190986172,True,Express,1.0,Sunny,Black Friday,4,True,2023-12-18 20:26:13,19.718875548,2023,12,18,46-60
2501,161,24,Female,City_1,97.0,False,93,Decorations_Product,Decorations,2,99.36345248,198.726905,Debit Card,True,19.8726905,True,Unknown,3.0042451088962716,Snowy,Black Friday,4,False,2020-12-30 20:51:03,178.85421449999998,2020,12,30,18-30
2502,380,36,Male,City_8,83.0,False,138,Decorations_Product,Decorations,3,94.03280997,282.0984299,Debit Card,True,0.0,False,Unknown,3.0042451088962716,Sunny,Christmas Market,1,True,2021-12-18 21:26:08,282.0984299,2021,12,18,31-45
2503,277,36,Other,City_16,52.0,False,177,Food_Product,Food,1,30.11392157,30.11392157,Cash,False,0.0,False,Unknown,3.0042451088962716,Snowy,None,4,False,2019-12-20 12:18:33,30.11392157,2019,12,20,31-45
2504,333,25,Female,City_2,-1.0,True,8,Toys_Product,Toys,5,26.82682266,134.1341133,Credit Card,True,0.0,False,Overnight,1.0,Rainy,None,4,False,2023-11-19 23:10:44,134.1341133,2023,11,19,18-30
2505,293,59,Female,City_14,12.0,False,154,Toys_Product,Toys,3,40.68101248,122.0430374,Credit Card,False,12.20430374,False,Unknown,3.0042451088962716,Snowy,Black Friday,4,True,2021-11-24 23:55:00,109.83873366,2021,11,24,46-60
2506,143,22,Female,City_2,-1.0,True,587,Electronics_Product,Electronics,4,84.23762902,336.9505161,Debit Card,False,0.0,True,Express,2.0,Sunny,Christmas Market,2,False,2018-12-13 03:11:55,336.9505161,2018,12,13,18-30
2507,354,70,Male,City_11,19.0,False,994,Toys_Product,Toys,2,80.25606158,160.5121232,Cash,False,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,1,True,2018-11-03 00:05:30,160.5121232,2018,11,3,60+
2508,369,27,Female,City_16,-1.0,True,595,Toys_Product,Toys,5,81.52261751,407.6130875,Debit Card,False,0.0,True,Standard,4.0,Snowy,None,4,True,2021-12-29 03:01:57,407.6130875,2021,12,29,18-30
2509,319,65,Other,City_8,-1.0,True,510,Toys_Product,Toys,5,55.26858237,276.3429118,Online Payment,True,27.63429118,False,Standard,2.0,Snowy,Black Friday,4,False,2020-12-08 07:03:33,248.70862062000003,2020,12,8,60+
2510,278,51,Other,City_5,-1.0,True,22,Toys_Product,Toys,1,65.50854106,65.50854106,Debit Card,True,6.550854106,False,Express,3.0,Snowy,Black Friday,5,False,2022-11-27 22:02:31,58.957686953999996,2022,11,27,46-60
2511,320,57,Male,City_7,17.0,False,454,Decorations_Product,Decorations,1,20.14485482,20.14485482,Online Payment,True,2.014485482,False,Unknown,3.0042451088962716,Rainy,Black Friday,3,False,2019-11-27 12:29:07,18.130369337999998,2019,11,27,46-60
2512,107,49,Female,City_17,-1.0,True,71,Clothing_Product,Clothing,4,29.35818732,117.4327493,Online Payment,True,0.0,False,Express,2.0,Snowy,Christmas Market,5,False,2023-12-30 11:33:13,117.4327493,2023,12,30,46-60
2513,384,22,Other,City_3,-1.0,True,620,Toys_Product,Toys,3,83.2303937,249.6911811,Online Payment,True,24.96911811,False,Express,3.0,Sunny,Black Friday,2,False,2022-11-29 13:37:36,224.72206298999998,2022,11,29,18-30
2514,432,60,Other,City_11,-1.0,True,689,Clothing_Product,Clothing,1,22.00942998,22.00942998,Debit Card,True,0.0,False,Overnight,1.0,Snowy,None,4,False,2018-11-08 18:37:04,22.00942998,2018,11,8,60+
2515,155,56,Female,City_3,61.0,False,632,Decorations_Product,Decorations,3,61.25348913,183.7604674,Credit Card,True,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,2,False,2018-12-21 14:35:38,183.7604674,2018,12,21,46-60
2516,450,30,Female,City_19,-1.0,True,607,Electronics_Product,Electronics,2,33.41799342,66.83598684,Credit Card,False,0.0,True,Overnight,3.0,Rainy,None,2,False,2023-12-29 23:48:31,66.83598684,2023,12,29,31-45
2517,479,35,Other,City_6,72.0,False,654,Clothing_Product,Clothing,4,94.14550359,376.5820143,Online Payment,False,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,5,False,2018-12-10 00:58:25,376.5820143,2018,12,10,31-45
2518,99,56,Male,City_8,-1.0,True,911,Clothing_Product,Clothing,5,10.40401699,52.02008493,Cash,True,0.0,True,Standard,3.0,Rainy,Christmas Market,1,False,2021-12-16 21:30:16,52.02008493,2021,12,16,46-60
2519,434,25,Female,City_7,51.0,False,230,Food_Product,Food,5,74.51479182,372.5739591,Debit Card,False,37.25739591,False,Unknown,3.0042451088962716,Sunny,Black Friday,3,False,2021-11-24 17:24:19,335.31656319,2021,11,24,18-30
2520,467,51,Other,City_6,-1.0,True,678,Food_Product,Food,3,26.11275391,78.33826174,Cash,True,0.0,False,Standard,5.0,Rainy,None,4,False,2018-12-05 01:53:02,78.33826174,2018,12,5,46-60
2521,383,61,Male,City_2,-1.0,True,681,Clothing_Product,Clothing,5,27.80543553,139.0271776,Online Payment,False,13.90271776,False,Overnight,2.0,Rainy,Black Friday,1,True,2022-11-23 13:54:51,125.12445983999999,2022,11,23,60+
2522,43,65,Male,City_14,-1.0,True,533,Toys_Product,Toys,4,17.68835333,70.75341332,Credit Card,True,0.0,False,Overnight,1.0,Snowy,Christmas Market,4,False,2023-12-05 10:49:45,70.75341332,2023,12,5,60+
